GET / 200 [26/Mar/2025:19:03:58 +0000] - 364.677 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js?v=ffa03c27 200 [31/Mar/2025:08:59:27 +0000] - 5.897 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js?v=ffa03c27 200 [31/Mar/2025:08:59:28 +0000] - 24.965 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js?v=ffa03c27 200 [31/Mar/2025:08:59:28 +0000] - 47.789 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js?v=ffa03c27 200 [31/Mar/2025:08:59:28 +0000] - 47.415 ms localhost
GET /styles.css.map 200 [31/Mar/2025:08:59:28 +0000] - 47.555 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js?v=ffa03c27 200 [31/Mar/2025:08:59:28 +0000] - 52.287 ms localhost
GET /chunk-KEEHAQ2J.js 200 [31/Mar/2025:08:59:28 +0000] - 119.705 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js.map 200 [31/Mar/2025:08:59:28 +0000] - 117.499 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js.map 200 [31/Mar/2025:08:59:28 +0000] - 191.092 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js.map 200 [31/Mar/2025:08:59:28 +0000] - 194.654 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js.map 200 [31/Mar/2025:08:59:28 +0000] - 201.076 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js.map 200 [31/Mar/2025:08:59:28 +0000] - 355.828 ms localhost
GET /chunk-5U2WEWNR.js 200 [31/Mar/2025:08:59:29 +0000] - 45.646 ms localhost
GET /favicon.ico 200 [31/Mar/2025:08:59:29 +0000] - 65.517 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js.map 200 [31/Mar/2025:08:59:29 +0000] - 80.144 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js.map 200 [31/Mar/2025:08:59:29 +0000] - 63.319 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js.map 200 [31/Mar/2025:08:59:29 +0000] - 57.113 ms localhost
GET /chunk-KSELMSGV.js 200 [31/Mar/2025:08:59:29 +0000] - 21.917 ms localhost
GET /chunk-NEDMBWF5.js 200 [31/Mar/2025:08:59:29 +0000] - 41.142 ms localhost
GET /chunk-J7PPH75M.js 200 [31/Mar/2025:08:59:29 +0000] - 32.503 ms localhost
GET /chunk-KJ77OHGA.js 200 [31/Mar/2025:08:59:29 +0000] - 16.796 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js.map 200 [31/Mar/2025:08:59:29 +0000] - 71.107 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js.map 200 [31/Mar/2025:08:59:29 +0000] - 77.699 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js.map 200 [31/Mar/2025:08:59:29 +0000] - 52.941 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js.map 200 [31/Mar/2025:08:59:29 +0000] - 114.846 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js.map 200 [31/Mar/2025:08:59:29 +0000] - 110.529 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js.map 200 [31/Mar/2025:08:59:29 +0000] - 10.869 ms localhost
GET /login.component.css.map 200 [31/Mar/2025:08:59:30 +0000] - 3.784 ms localhost
POST /api/user/login 200 [31/Mar/2025:08:59:37 +0000] - 377.719 ms localhost
GET /chunk-KHP6R7IV.js 200 [31/Mar/2025:08:59:37 +0000] - 10.568 ms localhost
GET /chunk-S623PWKD.js 200 [31/Mar/2025:08:59:37 +0000] - 8.752 ms localhost
GET /chunk-SGFEYCTX.js 200 [31/Mar/2025:08:59:38 +0000] - 26.832 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/bootstrap.js?v=ffa03c27 200 [31/Mar/2025:08:59:38 +0000] - 18.635 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common.js?v=ffa03c27 200 [31/Mar/2025:08:59:38 +0000] - 18.937 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chart__js.js?v=ffa03c27 200 [31/Mar/2025:08:59:38 +0000] - 19.928 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/bootstrap.js.map 200 [31/Mar/2025:08:59:38 +0000] - 32.569 ms localhost
GET /layout.component.css.map 200 [31/Mar/2025:08:59:38 +0000] - 7.968 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common.js.map 200 [31/Mar/2025:08:59:38 +0000] - 14.598 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chart__js.js.map 200 [31/Mar/2025:08:59:38 +0000] - 46.178 ms localhost
GET /user-dashboard.component.css.map 200 [31/Mar/2025:08:59:38 +0000] - 5.484 ms localhost
GET /dashboard.component.css.map 200 [31/Mar/2025:08:59:38 +0000] - 5.878 ms localhost
GET /chunk-DD7ZGVQZ.js 200 [31/Mar/2025:08:59:41 +0000] - 4.838 ms localhost
GET /api/wallet/userWallet/674e8a6920bc39246157f503 200 [31/Mar/2025:08:59:42 +0000] - 321.371 ms localhost
GET /chunk-H52KMQ2T.js 200 [31/Mar/2025:09:00:10 +0000] - 44.193 ms localhost
GET /chunk-277RL4Z3.js 200 [31/Mar/2025:09:00:10 +0000] - 8.401 ms localhost
GET /api/booking/bookings?userName=Sreedevi%20K&pageNumber=1&pageSize=2&isConfirmed=true 200 [31/Mar/2025:09:00:11 +0000] - 570.584 ms localhost
DELETE /api/booking/67be03f42a0ddd0f8a867363 200 [31/Mar/2025:09:00:33 +0000] - 705.830 ms localhost
GET /?token=EPvzwcCAeTqb - [31/Mar/2025:09:03:26 +0000] - - ms localhost
GET /booking 200 [31/Mar/2025:09:04:49 +0000] - 202.439 ms localhost
GET /styles.css 200 [31/Mar/2025:09:04:50 +0000] - 17.917 ms localhost
GET /@vite/client 200 [31/Mar/2025:09:04:50 +0000] - 193.440 ms localhost
GET /main.js 200 [31/Mar/2025:09:04:50 +0000] - 59.767 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 200 [31/Mar/2025:09:04:50 +0000] - 63.719 ms localhost
GET /polyfills.js 200 [31/Mar/2025:09:04:50 +0000] - 111.997 ms localhost
GET /scripts.js 200 [31/Mar/2025:09:04:50 +0000] - 62.770 ms localhost
GET /chunk-JK2OZDZD.js 200 [31/Mar/2025:09:04:51 +0000] - 7.727 ms localhost
GET /chunk-HKMYLSTC.js 200 [31/Mar/2025:09:04:51 +0000] - 32.426 ms localhost
GET /chunk-DS2VOW6E.js 200 [31/Mar/2025:09:04:51 +0000] - 32.005 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 26.804 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 15.254 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 10.066 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 3.078 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 5.858 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 20.349 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 26.483 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 34.629 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 5.311 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 5.130 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js?v=ffa03c27 200 [31/Mar/2025:09:04:51 +0000] - 9.427 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js?v=ffa03c27 200 [31/Mar/2025:09:04:52 +0000] - 38.496 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js?v=ffa03c27 200 [31/Mar/2025:09:04:52 +0000] - 185.234 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js?v=ffa03c27 200 [31/Mar/2025:09:04:52 +0000] - 175.660 ms localhost
GET /styles.css.map 200 [31/Mar/2025:09:04:52 +0000] - 184.390 ms localhost
GET /chunk-KEEHAQ2J.js 200 [31/Mar/2025:09:04:53 +0000] - 135.333 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js.map 200 [31/Mar/2025:09:04:53 +0000] - 280.793 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js.map 200 [31/Mar/2025:09:04:53 +0000] - 285.400 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js.map 200 [31/Mar/2025:09:04:53 +0000] - 285.775 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js.map 200 [31/Mar/2025:09:04:53 +0000] - 322.389 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js.map 200 [31/Mar/2025:09:04:53 +0000] - 521.988 ms localhost
GET /chunk-5U2WEWNR.js 200 [31/Mar/2025:09:04:53 +0000] - 59.290 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js.map 200 [31/Mar/2025:09:04:53 +0000] - 20.735 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js.map 200 [31/Mar/2025:09:04:53 +0000] - 45.121 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js.map 200 [31/Mar/2025:09:04:53 +0000] - 57.610 ms localhost
GET /chunk-KSELMSGV.js 200 [31/Mar/2025:09:04:53 +0000] - 20.756 ms localhost
GET /chunk-NEDMBWF5.js 200 [31/Mar/2025:09:04:53 +0000] - 3.438 ms localhost
GET /chunk-J7PPH75M.js 200 [31/Mar/2025:09:04:53 +0000] - 4.187 ms localhost
GET /chunk-KJ77OHGA.js 200 [31/Mar/2025:09:04:53 +0000] - 3.529 ms localhost
GET /favicon.ico 200 [31/Mar/2025:09:04:54 +0000] - 7.163 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js.map 200 [31/Mar/2025:09:04:54 +0000] - 9.941 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js.map 200 [31/Mar/2025:09:04:54 +0000] - 17.008 ms localhost
GET /favicon.ico 200 [31/Mar/2025:09:04:54 +0000] - 5.046 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js.map 200 [31/Mar/2025:09:04:54 +0000] - 16.788 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js.map 200 [31/Mar/2025:09:04:54 +0000] - 8.988 ms localhost
GET /login.component.css.map 200 [31/Mar/2025:09:04:54 +0000] - 17.077 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js.map 200 [31/Mar/2025:09:04:54 +0000] - 136.696 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js.map 200 [31/Mar/2025:09:04:54 +0000] - 183.259 ms localhost
POST /api/user/login 200 [31/Mar/2025:09:05:01 +0000] - 266.296 ms localhost
GET /chunk-KHP6R7IV.js 200 [31/Mar/2025:09:05:01 +0000] - 15.717 ms localhost
GET /chunk-S623PWKD.js 200 [31/Mar/2025:09:05:01 +0000] - 9.954 ms localhost
GET /chunk-SGFEYCTX.js 200 [31/Mar/2025:09:05:01 +0000] - 30.272 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/bootstrap.js?v=ffa03c27 200 [31/Mar/2025:09:05:01 +0000] - 25.163 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common.js?v=ffa03c27 200 [31/Mar/2025:09:05:01 +0000] - 23.810 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chart__js.js?v=ffa03c27 200 [31/Mar/2025:09:05:01 +0000] - 36.899 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/bootstrap.js.map 200 [31/Mar/2025:09:05:02 +0000] - 87.313 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common.js.map 200 [31/Mar/2025:09:05:02 +0000] - 10.959 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chart__js.js.map 200 [31/Mar/2025:09:05:02 +0000] - 38.862 ms localhost
GET /layout.component.css.map 200 [31/Mar/2025:09:05:02 +0000] - 28.769 ms localhost
GET /user-dashboard.component.css.map 200 [31/Mar/2025:09:05:02 +0000] - 6.404 ms localhost
GET /dashboard.component.css.map 200 [31/Mar/2025:09:05:02 +0000] - 6.121 ms localhost
GET /chunk-JFFRVFWS.js 200 [31/Mar/2025:09:05:05 +0000] - 23.385 ms localhost
GET /chunk-C6AFPMUC.js 200 [31/Mar/2025:09:05:05 +0000] - 3.011 ms localhost
GET /user-services.component.css.map 200 [31/Mar/2025:09:05:06 +0000] - 3.492 ms localhost
GET /api/service/services?role=user&limit=10&isApproved=true 200 [31/Mar/2025:09:05:06 +0000] - 769.197 ms localhost
GET /api/service/name/Catering 200 [31/Mar/2025:09:05:08 +0000] - 137.627 ms localhost
GET /chunk-DXVHN3YW.js 200 [31/Mar/2025:09:05:08 +0000] - 8.538 ms localhost
GET /chunk-ILRA5XHX.js 200 [31/Mar/2025:09:05:08 +0000] - 5.746 ms localhost
GET /chunk-277RL4Z3.js 200 [31/Mar/2025:09:05:08 +0000] - 3.267 ms localhost
GET /user-service-details.component.css.map 200 [31/Mar/2025:09:05:08 +0000] - 5.653 ms localhost
GET /api/booking/service/Catering/673ac7d8306657184e800578 200 [31/Mar/2025:09:05:11 +0000] - 384.443 ms localhost
POST /api/booking/new 200 [31/Mar/2025:09:05:37 +0000] - 407.827 ms localhost
POST /api/booking/new 200 [31/Mar/2025:09:05:53 +0000] - 206.602 ms localhost
GET /chunk-VPGNBLIS.js 200 [31/Mar/2025:09:06:01 +0000] - 13.639 ms localhost
GET /api/booking/bookings?userName=Sreedevi%20K&pageNumber=1&pageSize=2&isConfirmed=false 200 [31/Mar/2025:09:06:01 +0000] - 126.308 ms localhost
POST /api/booking/confirm 200 [31/Mar/2025:09:06:06 +0000] - 1113.330 ms localhost
POST /api/booking/verifyPayment 200 [31/Mar/2025:09:06:31 +0000] - 3276.455 ms localhost
GET /chunk-H52KMQ2T.js 200 [31/Mar/2025:09:06:33 +0000] - 7.309 ms localhost
GET /api/booking/bookings?userName=Sreedevi%20K&pageNumber=1&pageSize=2&isConfirmed=true 200 [31/Mar/2025:09:06:33 +0000] - 95.269 ms localhost
DELETE /api/booking/67d6e71a1cd22297f006617c 200 [31/Mar/2025:09:06:43 +0000] - 221.703 ms localhost
GET /chunk-DD7ZGVQZ.js 200 [31/Mar/2025:09:06:54 +0000] - 4.255 ms localhost
GET /api/wallet/userWallet/674e8a6920bc39246157f503 200 [31/Mar/2025:09:06:54 +0000] - 63.024 ms localhost
GET /?token=EPvzwcCAeTqb - [31/Mar/2025:09:08:50 +0000] - - ms localhost
GET /dashboard.component.css.map 200 [31/Mar/2025:09:12:34 +0000] - 68.207 ms localhost
GET /user-dashboard.component.css.map 200 [31/Mar/2025:09:12:34 +0000] - 50.504 ms localhost
GET /dashboard 200 [31/Mar/2025:09:12:38 +0000] - 100.422 ms localhost
GET /@vite/client 200 [31/Mar/2025:09:12:38 +0000] - 133.360 ms localhost
GET /styles.css 200 [31/Mar/2025:09:12:38 +0000] - 8.138 ms localhost
GET /main.js 200 [31/Mar/2025:09:12:38 +0000] - 26.097 ms localhost
GET /polyfills.js 200 [31/Mar/2025:09:12:38 +0000] - 43.748 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/node_modules/vite/dist/client/env.mjs 200 [31/Mar/2025:09:12:38 +0000] - 47.013 ms localhost
GET /scripts.js 200 [31/Mar/2025:09:12:38 +0000] - 15.896 ms localhost
GET /chunk-JK2OZDZD.js 200 [31/Mar/2025:09:12:39 +0000] - 14.544 ms localhost
GET /chunk-HKMYLSTC.js 200 [31/Mar/2025:09:12:39 +0000] - 20.797 ms localhost
GET /chunk-DS2VOW6E.js 200 [31/Mar/2025:09:12:39 +0000] - 21.019 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 21.294 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 22.449 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_router.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 34.867 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 3.891 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 12.508 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/ngx-socket-io.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 13.505 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_forms.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 18.778 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/emoji-picker-element.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 20.938 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-TI4NIV3R.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 11.829 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js?v=ffa03c27 200 [31/Mar/2025:09:12:39 +0000] - 7.564 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-UWVBNKXZ.js?v=ffa03c27 200 [31/Mar/2025:09:12:40 +0000] - 8.805 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js?v=ffa03c27 200 [31/Mar/2025:09:12:40 +0000] - 29.533 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js?v=ffa03c27 200 [31/Mar/2025:09:12:40 +0000] - 35.916 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js?v=ffa03c27 200 [31/Mar/2025:09:12:40 +0000] - 32.911 ms localhost
GET /styles.css.map 200 [31/Mar/2025:09:12:40 +0000] - 32.437 ms localhost
GET /chunk-KEEHAQ2J.js 200 [31/Mar/2025:09:12:40 +0000] - 11.298 ms localhost
GET /favicon.ico 200 [31/Mar/2025:09:12:40 +0000] - 49.618 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_core.js.map 200 [31/Mar/2025:09:12:40 +0000] - 61.651 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-XWLXMCJQ.js.map 200 [31/Mar/2025:09:12:40 +0000] - 58.993 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-P6U2JBMQ.js.map 200 [31/Mar/2025:09:12:40 +0000] - 80.676 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KPU55VW5.js.map 200 [31/Mar/2025:09:12:40 +0000] - 231.478 ms localhost
GET /chunk-5U2WEWNR.js 200 [31/Mar/2025:09:12:40 +0000] - 4.758 ms localhost
GET /chunk-KSELMSGV.js 200 [31/Mar/2025:09:12:40 +0000] - 6.059 ms localhost
GET /chunk-NEDMBWF5.js 200 [31/Mar/2025:09:12:40 +0000] - 7.708 ms localhost
GET /chunk-J7PPH75M.js 200 [31/Mar/2025:09:12:40 +0000] - 4.434 ms localhost
GET /chunk-KJ77OHGA.js 200 [31/Mar/2025:09:12:40 +0000] - 4.184 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/rxjs.js.map 200 [31/Mar/2025:09:12:41 +0000] - 4.375 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_common_http.js.map 200 [31/Mar/2025:09:12:41 +0000] - 5.122 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/@angular_platform-browser.js.map 200 [31/Mar/2025:09:12:41 +0000] - 7.405 ms localhost
GET /@fs/C:/Users/USER/Documents/BroCampTasks/Angular_Project/frontend/.angular/cache/18.2.15/frontend/vite/deps/chunk-KHJLBV7G.js.map 200 [31/Mar/2025:09:12:41 +0000] - 16.930 ms localhost
